filename,subject_id,attr_eye_height_ratio,attr_eye_width_ratio,attr_eye_aspect_ratio,attr_eye_tilt_deg,attr_eye_spacing_ratio,attr_eye_asymmetry,attr_iris_vertical_pos,attr_brow_length_ratio,attr_brow_thickness_ratio,attr_brow_tilt_deg,attr_brow_curvature,attr_brow_gap_ratio,attr_brow_eye_gap,attr_nose_length_ratio,attr_nose_width_ratio,attr_nose_bridge_depth,attr_nose_aspect,attr_nose_tip_angle,attr_mouth_width_ratio,attr_lip_thickness_ratio,attr_lip_ratio,attr_mouth_corner_angle,attr_forehead_height_ratio,attr_forehead_width_ratio,attr_chin_length_ratio,attr_jaw_width_ratio,attr_chin_angle_deg,attr_face_ratio,attr_upper_lower_ratio,attr_philtrum_length_ratio,attr_cheekbone_width_ratio,attr_cheekbone_protrusion,attr_cheekbone_position,eye_type,eyebrow_type,nose_type,mouth_type,forehead_type,chin_type,face_shape,philtrum_type,cheekbone_type
F0105_01_1_M.png,F0105,소,중,세장형,수평,보통,대칭,정상,단,보통,수평,아치형,좁음,보통,중,좁음,높음,균형,매부리,중,보통,아랫입술우세,수평,좁음,좁음,보통,보통,보통,보통,균형,긴,넓음,평탄,낮음,보통눈,연미,보통코,일자입,좁은이마,보통턱,계란형,긴인중,평평한광대
F0106_01_1_M.png,F0106,소,중,세장형,올라간눈,넓음,대칭,정상,중,보통,수평,완만,좁음,보통,중,보통,보통,균형,들창코,대,보통,아랫입술우세,수평,보통,좁음,보통,보통,보통,보통,균형,보통,보통,보통,보통,사안,연미,들창코,보통입,좁은이마,보통턱,계란형,보통인중,보통광대
F0107_01_1_M.png,F0107,대,장,둥근형,처진눈,보통,대칭,상삼백,장,가늘,상승형,직선,넓음,좁음,중,좁음,높음,길쭉,들창코,소,얇음,아랫입술우세,처진입,넓음,넓음,보통,좁음,보통,길쭉,역삼각,보통,좁음,보통,낮음,삼백안,보통눈썹,들창코,다문입,넓은이마,보통턱,역삼각형,보통인중,낮은광대
F0109_01_1_M.png,F0109,대,장,둥근형,수평,넓음,대칭,정상,중,보통,수평,아치형,넓음,보통,장,좁음,보통,길쭉,보통,중,얇음,아랫입술우세,수평,보통,넓음,긴,보통,둥근,길쭉,균형,보통,좁음,보통,낮음,공작안,초승달눈썹,보통코,일자입,보통이마,둥근턱,계란형,보통인중,낮은광대
F0110_01_1_M.png,F0110,소,단,세장형,올라간눈,좁음,대칭,정상,단,가늘,상승형,완만,좁음,보통,단,보통,높음,균형,보통,대,두꺼움,아랫입술우세,올라간입,좁음,좁음,짧음,좁음,뾰족,보통,균형,짧음,보통,평탄,보통,사안,초승달눈썹,단코,복입,좁은이마,V라인턱,보통형,짧은인중,평평한광대
F0111_01_1_M.png,F0111,중,중,보통,올라간눈,보통,대칭,정상,단,가늘,수평,완만,보통,보통,중,보통,보통,균형,보통,중,두꺼움,아랫입술우세,올라간입,보통,보통,짧음,보통,보통,보통,균형,보통,보통,보통,보통,보통눈,초승달눈썹,보통코,복입,보통이마,짧은턱,계란형,보통인중,보통광대
F0112_01_1_M.png,F0112,소,중,세장형,수평,넓음,대칭,정상,중,보통,수평,직선,보통,좁음,중,보통,보통,길쭉,매부리,중,두꺼움,아랫입술우세,올라간입,넓음,보통,짧음,보통,뾰족,보통,균형,보통,보통,보통,보통,보통눈,일자눈썹,보통코,복입,높은이마,짧은턱,보통형,보통인중,보통광대
F0113_01_1_M.png,F0113,소,중,보통,수평,넓음,대칭,정상,중,가늘,수평,완만,보통,좁음,중,넓음,보통,균형,보통,대,보통,아랫입술우세,올라간입,넓음,보통,보통,보통,뾰족,길쭉,균형,짧음,보통,보통,보통,보통눈,초승달눈썹,주먹코,보통입,높은이마,보통턱,긴형,짧은인중,보통광대
F0114_01_1_M.png,F0114,대,중,둥근형,처진눈,좁음,대칭,상삼백,중,굵은,상승형,완만,보통,넓음,단,넓음,보통,넓적,들창코,소,두꺼움,아랫입술우세,처진입,보통,넓음,보통,보통,둥근,보통,균형,짧음,보통,평탄,높음,삼백안,보통눈썹,들창코,받침입,보통이마,둥근턱,계란형,짧은인중,평평한광대
F0115_01_1_M.png,F0115,중,중,보통,올라간눈,넓음,대칭,정상,중,보통,수평,완만,넓음,보통,중,보통,보통,균형,보통,대,보통,아랫입술우세,올라간입,보통,넓음,보통,좁음,뾰족,보통,균형,짧음,좁음,보통,보통,보통눈,초승달눈썹,보통코,보통입,보통이마,V라인턱,보통형,짧은인중,보통광대
F0116_01_1_M.png,F0116,중,중,둥근형,올라간눈,좁음,대칭,정상,중,가늘,수평,완만,좁음,보통,중,좁음,낮음,길쭉,보통,중,보통,아랫입술우세,수평,보통,보통,짧음,보통,뾰족,길쭉,균형,보통,보통,보통,보통,보통눈,초승달눈썹,보통코,일자입,보통이마,짧은턱,긴형,보통인중,보통광대
F0117_01_1_M.png,F0117,대,장,보통,수평,좁음,대칭,정상,장,굵은,하강형,직선,보통,좁음,중,좁음,보통,균형,들창코,소,보통,아랫입술우세,처진입,넓음,넓음,짧음,넓음,보통,넓적,균형,보통,좁음,돌출,높음,공작안,농미,들창코,보통입,넓은이마,짧은턱,둥근형,보통인중,높은광대
F0118_01_1_M.png,F0118,중,중,보통,올라간눈,넓음,대칭,정상,중,가늘,수평,완만,보통,보통,중,넓음,보통,균형,보통,대,두꺼움,아랫입술우세,올라간입,넓음,넓음,짧음,좁음,뾰족,길쭉,균형,짧음,좁음,보통,낮음,보통눈,초승달눈썹,주먹코,복입,넓은이마,V라인턱,긴형,짧은인중,낮은광대
F0119_01_1_M.png,F0119,중,장,둥근형,수평,보통,대칭,정상,단,가늘,수평,완만,보통,좁음,중,보통,보통,균형,보통,중,보통,아랫입술우세,수평,보통,보통,보통,보통,보통,길쭉,균형,보통,보통,보통,보통,도화안,초승달눈썹,보통코,일자입,보통이마,보통턱,계란형,보통인중,보통광대
F0120_01_1_M.png,F0120,소,중,세장형,올라간눈,좁음,비대칭,정상,단,가늘,수평,완만,좁음,보통,중,좁음,보통,균형,보통,중,보통,아랫입술우세,수평,보통,좁음,보통,넓음,보통,보통,균형,보통,넓음,평탄,낮음,음양안,초승달눈썹,보통코,일자입,좁은이마,각턱,계란형,보통인중,평평한광대
F0121_01_1_M.png,F0121,중,단,보통,수평,보통,대칭,정상,중,보통,수평,완만,좁음,보통,중,좁음,높음,균형,보통,대,두꺼움,아랫입술우세,수평,좁음,좁음,보통,보통,보통,보통,균형,보통,보통,평탄,보통,도화안,연미,보통코,받침입,좁은이마,보통턱,계란형,보통인중,평평한광대
F0122_01_1_M.png,F0122,중,중,보통,올라간눈,보통,대칭,정상,단,굵은,수평,완만,보통,보통,중,좁음,보통,길쭉,보통,중,두꺼움,아랫입술우세,올라간입,보통,보통,짧음,보통,뾰족,넓적,균형,보통,보통,보통,보통,보통눈,단미,보통코,복입,보통이마,짧은턱,둥근형,보통인중,보통광대
F0123_01_1_M.png,F0123,대,중,둥근형,처진눈,보통,대칭,상삼백,장,가늘,상승형,완만,보통,넓음,중,보통,낮음,길쭉,들창코,중,보통,아랫입술우세,처진입,넓음,보통,짧음,좁음,보통,길쭉,균형,보통,좁음,돌출,높음,삼백안,초승달눈썹,들창코,보통입,높은이마,짧은턱,계란형,보통인중,높은광대
F0124_01_1_M.png,F0124,중,중,보통,처진눈,넓음,대칭,상삼백,중,굵은,상승형,아치형,보통,넓음,중,넓음,보통,넓적,매부리,중,보통,아랫입술우세,처진입,보통,보통,보통,보통,보통,보통,균형,보통,보통,보통,높음,삼백안,보통눈썹,주먹코,보통입,보통이마,보통턱,계란형,보통인중,보통광대
F0125_01_1_M.png,F0125,대,중,보통,처진눈,보통,대칭,상삼백,중,굵은,상승형,아치형,좁음,넓음,중,보통,낮음,넓적,들창코,중,두꺼움,아랫입술우세,처진입,좁음,보통,짧음,넓음,뾰족,넓적,균형,보통,보통,평탄,높음,삼백안,연미,들창코,받침입,좁은이마,짧은턱,둥근형,보통인중,평평한광대
F0126_01_1_M.png,F0126,중,장,세장형,수평,넓음,대칭,상삼백,장,굵은,하강형,직선,넓음,좁음,장,넓음,낮음,길쭉,들창코,소,얇음,아랫입술우세,수평,넓음,넓음,짧음,좁음,보통,넓적,역삼각,긴,좁음,돌출,높음,삼백안,농미,주먹코,다문입,넓은이마,짧은턱,역삼각형,긴인중,높은광대
F0127_01_1_M.png,F0127,소,단,세장형,올라간눈,보통,대칭,정상,단,보통,수평,아치형,보통,보통,단,보통,높음,균형,들창코,중,두꺼움,아랫입술우세,수평,좁음,보통,보통,넓음,보통,보통,균형,보통,보통,평탄,낮음,사안,초승달눈썹,들창코,받침입,좁은이마,각턱,계란형,보통인중,평평한광대
F0128_01_1_M.png,F0128,중,단,보통,수평,보통,대칭,정상,중,가늘,수평,완만,좁음,좁음,중,좁음,보통,길쭉,매부리,중,보통,아랫입술우세,수평,좁음,좁음,보통,보통,뾰족,보통,균형,보통,보통,보통,보통,도화안,초승달눈썹,보통코,일자입,좁은이마,보통턱,보통형,보통인중,보통광대
F0129_01_1_M.png,F0129,대,장,보통,처진눈,넓음,대칭,정상,단,굵은,상승형,직선,넓음,좁음,중,좁음,보통,넓적,보통,소,보통,아랫입술우세,처진입,넓음,넓음,보통,좁음,둥근,넓적,균형,긴,좁음,돌출,낮음,도화안,검미,보통코,보통입,넓은이마,둥근턱,둥근형,긴인중,낮은광대
F0130_01_1_M.png,F0130,중,중,보통,처진눈,보통,비대칭,정상,장,보통,하강형,직선,보통,보통,중,좁음,높음,길쭉,들창코,소,보통,아랫입술우세,처진입,보통,보통,긴,넓음,뾰족,보통,균형,짧음,넓음,평탄,보통,음양안,보통눈썹,들창코,보통입,보통이마,각턱,각진형,짧은인중,평평한광대
F0131_01_1_M.png,F0131,대,중,둥근형,올라간눈,넓음,대칭,정상,중,보통,수평,완만,보통,보통,장,보통,보통,길쭉,보통,중,보통,아랫입술우세,올라간입,좁음,보통,보통,좁음,뾰족,보통,균형,보통,보통,돌출,보통,호안,초승달눈썹,보통코,보통입,좁은이마,V라인턱,보통형,보통인중,보통광대
F0132_01_1_M.png,F0132,대,중,둥근형,처진눈,좁음,대칭,정상,중,가늘,상승형,완만,좁음,넓음,단,좁음,높음,넓적,매부리,소,두꺼움,아랫입술우세,처진입,좁음,좁음,짧음,좁음,뾰족,길쭉,균형,짧음,보통,평탄,높음,도화안,초승달눈썹,단코,받침입,좁은이마,V라인턱,긴형,짧은인중,평평한광대
F0133_01_1_M.png,F0133,대,장,둥근형,수평,넓음,대칭,정상,중,보통,수평,아치형,넓음,넓음,장,보통,보통,길쭉,매부리,중,얇음,아랫입술우세,수평,보통,넓음,긴,좁음,둥근,보통,균형,짧음,좁음,보통,낮음,공작안,초승달눈썹,보통코,일자입,보통이마,둥근턱,계란형,짧은인중,낮은광대
F0134_01_1_M.png,F0134,소,중,세장형,올라간눈,넓음,대칭,정상,중,가늘,수평,완만,보통,보통,중,보통,보통,균형,보통,대,보통,아랫입술우세,올라간입,좁음,보통,보통,보통,보통,길쭉,균형,보통,보통,보통,보통,사안,초승달눈썹,보통코,보통입,좁은이마,보통턱,계란형,보통인중,보통광대
F0135_01_1_M.png,F0135,소,중,세장형,처진눈,보통,비대칭,하삼백,단,굵은,상승형,아치형,보통,넓음,중,좁음,낮음,균형,매부리,중,두꺼움,아랫입술우세,처진입,좁음,보통,보통,보통,보통,넓적,균형,보통,보통,평탄,높음,음양안,단미,보통코,받침입,좁은이마,보통턱,둥근형,보통인중,평평한광대
F0136_01_1_M.png,F0136,중,단,보통,처진눈,보통,비대칭,정상,중,굵은,상승형,직선,좁음,넓음,단,좁음,높음,넓적,들창코,소,두꺼움,아랫입술우세,처진입,보통,좁음,긴,넓음,둥근,넓적,균형,긴,넓음,평탄,높음,음양안,연미,들창코,받침입,좁은이마,각턱,둥근형,긴인중,평평한광대
F0137_01_1_M.png,F0137,중,장,보통,처진눈,넓음,대칭,상삼백,단,보통,상승형,아치형,넓음,넓음,단,넓음,낮음,넓적,들창코,대,두꺼움,아랫입술우세,처진입,좁음,보통,짧음,보통,뾰족,길쭉,균형,짧음,보통,평탄,높음,삼백안,초승달눈썹,들창코,받침입,좁은이마,짧은턱,긴형,짧은인중,평평한광대
F0138_01_1_M.png,F0138,중,중,보통,처진눈,보통,대칭,상삼백,중,보통,상승형,아치형,보통,넓음,중,보통,낮음,균형,들창코,소,보통,아랫입술우세,처진입,넓음,보통,보통,좁음,뾰족,보통,균형,짧음,보통,돌출,높음,삼백안,초승달눈썹,들창코,보통입,높은이마,V라인턱,보통형,짧은인중,높은광대
F0139_01_1_M.png,F0139,중,중,보통,처진눈,좁음,대칭,상삼백,단,보통,상승형,아치형,좁음,넓음,단,좁음,낮음,균형,들창코,대,보통,아랫입술우세,처진입,보통,좁음,보통,보통,둥근,보통,균형,긴,넓음,평탄,높음,삼백안,연미,들창코,보통입,좁은이마,둥근턱,계란형,긴인중,평평한광대
F0140_01_1_M.png,F0140,중,단,보통,올라간눈,넓음,대칭,정상,단,가늘,수평,완만,좁음,좁음,중,보통,보통,균형,보통,대,두꺼움,아랫입술우세,수평,보통,좁음,보통,보통,보통,길쭉,균형,보통,넓음,평탄,낮음,보통눈,초승달눈썹,보통코,받침입,좁은이마,보통턱,계란형,보통인중,평평한광대
F0141_01_1_M.png,F0141,소,중,세장형,수평,보통,대칭,정상,단,보통,수평,완만,보통,좁음,단,보통,보통,균형,매부리,중,두꺼움,아랫입술우세,수평,보통,보통,짧음,좁음,뾰족,보통,균형,짧음,좁음,평탄,보통,보통눈,초승달눈썹,단코,받침입,보통이마,V라인턱,보통형,짧은인중,평평한광대
F0142_01_1_M.png,F0142,중,중,보통,수평,좁음,대칭,정상,단,보통,하강형,아치형,좁음,좁음,단,좁음,보통,균형,보통,중,두꺼움,아랫입술우세,수평,좁음,좁음,보통,보통,뾰족,보통,균형,보통,넓음,평탄,보통,도화안,연미,단코,받침입,좁은이마,보통턱,보통형,보통인중,평평한광대
F0143_01_1_M.png,F0143,소,장,세장형,수평,좁음,대칭,상삼백,중,굵은,상승형,직선,보통,좁음,장,보통,보통,길쭉,매부리,중,얇음,아랫입술우세,수평,넓음,좁음,짧음,좁음,둥근,보통,균형,긴,보통,돌출,보통,삼백안,검미,보통코,일자입,좁은이마,둥근턱,계란형,긴인중,보통광대
F0144_01_1_M.png,F0144,대,장,둥근형,수평,좁음,대칭,정상,장,굵은,수평,직선,보통,보통,장,보통,낮음,길쭉,보통,소,얇음,아랫입술우세,수평,넓음,보통,짧음,좁음,보통,넓적,균형,보통,좁음,돌출,높음,공작안,일자눈썹,보통코,다문입,높은이마,짧은턱,둥근형,보통인중,높은광대
F0145_01_1_M.png,F0145,중,장,세장형,수평,좁음,대칭,상삼백,장,보통,하강형,직선,좁음,보통,중,보통,낮음,균형,들창코,소,보통,아랫입술우세,수평,넓음,좁음,짧음,보통,뾰족,보통,균형,보통,넓음,돌출,높음,삼백안,연미,들창코,보통입,좁은이마,짧은턱,보통형,보통인중,높은광대
F0147_01_1_M.png,F0147,중,장,보통,처진눈,보통,대칭,상삼백,단,굵은,상승형,아치형,보통,넓음,중,넓음,낮음,넓적,들창코,대,두꺼움,아랫입술우세,수평,좁음,보통,보통,넓음,보통,보통,균형,보통,넓음,평탄,높음,삼백안,단미,들창코,받침입,좁은이마,각턱,계란형,보통인중,평평한광대
F0148_01_1_M.png,F0148,대,장,둥근형,수평,보통,대칭,정상,단,가늘,수평,아치형,넓음,보통,장,보통,보통,길쭉,보통,중,보통,아랫입술우세,올라간입,좁음,보통,짧음,보통,뾰족,길쭉,균형,긴,보통,보통,보통,공작안,초승달눈썹,보통코,보통입,좁은이마,짧은턱,긴형,긴인중,보통광대
F0149_01_1_M.png,F0149,대,중,둥근형,올라간눈,넓음,대칭,정상,단,가늘,수평,완만,보통,좁음,단,보통,낮음,균형,보통,중,두꺼움,아랫입술우세,올라간입,넓음,보통,짧음,좁음,뾰족,길쭉,균형,짧음,좁음,보통,보통,호안,초승달눈썹,단코,복입,높은이마,V라인턱,긴형,짧은인중,보통광대
F0150_01_1_M.png,F0150,중,장,세장형,수평,보통,대칭,상삼백,장,굵은,하강형,직선,보통,좁음,장,보통,낮음,길쭉,들창코,소,얇음,아랫입술우세,수평,넓음,보통,짧음,넓음,보통,넓적,균형,긴,보통,돌출,높음,삼백안,농미,보통코,다문입,높은이마,짧은턱,둥근형,긴인중,높은광대
F0151_01_1_M.png,F0151,소,장,세장형,수평,넓음,대칭,상삼백,장,굵은,수평,직선,보통,좁음,장,좁음,낮음,균형,매부리,소,얇음,아랫입술우세,수평,넓음,보통,짧음,보통,보통,넓적,균형,보통,보통,돌출,높음,삼백안,일자눈썹,보통코,다문입,높은이마,짧은턱,둥근형,보통인중,높은광대
F0152_01_1_M.png,F0152,대,중,둥근형,처진눈,좁음,대칭,정상,장,보통,상승형,직선,보통,넓음,단,좁음,높음,넓적,들창코,소,보통,아랫입술우세,수평,넓음,넓음,보통,넓음,뾰족,넓적,균형,보통,넓음,보통,높음,도화안,보통눈썹,들창코,보통입,넓은이마,각턱,둥근형,보통인중,보통광대
F0153_01_1_M.png,F0153,대,장,둥근형,올라간눈,보통,대칭,정상,중,보통,수평,완만,보통,보통,중,좁음,보통,균형,보통,중,보통,아랫입술우세,수평,보통,보통,보통,좁음,보통,보통,균형,보통,좁음,보통,낮음,용안,초승달눈썹,보통코,일자입,보통이마,보통턱,계란형,보통인중,낮은광대
F0154_01_1_M.png,F0154,대,장,보통,처진눈,좁음,비대칭,상삼백,중,굵은,수평,아치형,넓음,좁음,단,넓음,높음,넓적,들창코,소,보통,아랫입술우세,처진입,보통,넓음,긴,넓음,둥근,넓적,균형,보통,보통,평탄,낮음,음양안,보통눈썹,들창코,보통입,보통이마,각턱,둥근형,보통인중,평평한광대
